,site_id,longitude,latitude,State,County,fraction_of_usable_area,power_curve,capacity,wind_speed,capacity_factor,full_timeseries_directory,full_timeseries_path
29282,55692,-83.08075,40.113174,Ohio,Franklin,0.0,3,2,6.37,0.379,111,111/55692.nc
29283,62236,-83.083588,40.677402,Ohio,Marion,1.0,3,16,6.87,0.396,124,124/62236.nc
29284,89375,-83.078552,42.898785,Michigan,Lapeer,0.9637,3,16,7.33,0.444,178,178/89375.nc
29285,99297,-83.082672,43.691311,Michigan,Huron,1.0,3,16,7.54,0.464,198,198/99297.nc
29286,1255,-83.065033,26.066154,Unknown,Unknown,1.0,offshore,16,6.04,0.206,2,2/1255.nc
29287,2437,-83.067078,27.37632,Unknown,Unknown,1.0,offshore,16,6.16,0.22,4,4/2437.nc
29288,5738,-83.073853,29.004063,Unknown,Unknown,1.0,offshore,16,6.5,0.242,11,11/5738.nc
29289,7996,-83.071411,30.022202,Florida,Lafayette,1.0,3,16,5.66,0.272,15,15/7996.nc
29290,14513,-83.069,33.528107,Georgia,Greene,1.0,3,16,6.39,0.346,29,29/14513.nc
29291,61745,-83.067322,40.637791,Ohio,Marion,0.8507,3,14,6.92,0.408,123,123/61745.nc
29292,92449,-83.067413,43.18029,Michigan,Lapeer,0.6594,3,12,7.42,0.468,184,184/92449.nc
29293,99847,-83.074402,43.728062,Michigan,Huron,1.0,3,16,7.56,0.465,199,199/99847.nc
29294,2486,-83.057404,27.428936,Unknown,Unknown,1.0,offshore,16,6.18,0.221,4,4/2486.nc
29295,2543,-83.064301,27.501984,Unknown,Unknown,1.0,offshore,16,6.2,0.222,5,5/2543.nc
29296,5657,-83.063538,28.948158,Unknown,Unknown,1.0,offshore,16,6.5,0.243,11,11/5657.nc
29297,61990,-83.063385,40.656105,Ohio,Marion,0.9831,3,16,6.95,0.405,123,123/61990.nc
29298,92640,-83.063293,43.198647,Michigan,Lapeer,1.0,3,16,7.49,0.459,185,185/92640.nc
29299,99035,-83.061401,43.669941,Michigan,Sanilac,1.0,3,16,7.45,0.456,198,198/99035.nc
29300,2426,-83.050537,27.355927,Unknown,Unknown,1.0,offshore,16,6.16,0.219,4,4/2426.nc
29301,3224,-83.046143,27.93219,Unknown,Unknown,1.0,offshore,16,6.25,0.221,6,6/3224.nc
29302,5335,-83.0495,28.801079,Unknown,Unknown,1.0,offshore,16,6.48,0.243,10,10/5335.nc
29303,22363,-83.049805,34.988804,South Carolina,Oconee,0.9768,3,16,6.19,0.291,44,44/22363.nc
29304,62776,-83.051575,40.711052,Ohio,Crawford,1.0,3,16,6.97,0.405,125,125/62776.nc
29305,94866,-83.051514,43.366978,Michigan,Sanilac,1.0,3,16,7.47,0.457,189,189/94866.nc
29306,99571,-83.053101,43.706692,Michigan,Huron,1.0,3,16,7.54,0.464,199,199/99571.nc
29307,2285,-83.036865,27.209965,Unknown,Unknown,1.0,offshore,16,6.12,0.217,4,4/2285.nc
29308,3277,-83.042908,27.949791,Unknown,Unknown,1.0,offshore,16,6.25,0.221,6,6/3277.nc
29309,5451,-83.042908,28.836418,Unknown,Unknown,1.0,offshore,16,6.49,0.243,10,10/5451.nc
29310,61746,-83.043182,40.634789,Ohio,Marion,1.0,3,16,6.96,0.405,123,123/61746.nc
29311,92450,-83.042236,43.177284,Michigan,Lapeer,0.7802,3,14,7.42,0.463,184,184/92450.nc
29312,99036,-83.036011,43.666939,Michigan,Sanilac,1.0,3,16,7.46,0.457,198,198/99036.nc
29313,2411,-83.034027,27.335526,Unknown,Unknown,1.0,offshore,16,6.15,0.219,4,4/2411.nc
29314,2586,-83.034821,27.551777,Unknown,Unknown,1.0,offshore,16,6.22,0.223,5,5/2586.nc
29315,5336,-83.029358,28.798195,Unknown,Unknown,1.0,offshore,16,6.48,0.242,10,10/5336.nc
29316,62507,-83.031342,40.689751,Ohio,Marion,1.0,3,16,7.04,0.413,125,125/62507.nc
29317,92848,-83.033997,43.214024,Michigan,Lapeer,1.0,3,16,7.39,0.45,185,185/92848.nc
29318,98045,-83.027222,43.590446,Michigan,Sanilac,1.0,3,16,7.33,0.444,196,196/98045.nc
29319,2261,-83.020386,27.189583,Unknown,Unknown,1.0,offshore,16,6.11,0.216,4,4/2261.nc
29320,2564,-83.01825,27.531345,Unknown,Unknown,1.0,offshore,16,6.22,0.222,5,5/2564.nc
29321,5452,-83.022766,28.833515,Unknown,Unknown,1.0,offshore,16,6.49,0.242,10,10/5452.nc
29322,61747,-83.019043,40.631813,Ohio,Marion,1.0,3,16,6.95,0.404,123,123/61747.nc
29323,92257,-83.021149,43.155914,Michigan,Lapeer,1.0,3,16,7.18,0.43,184,184/92257.nc
29324,98298,-83.023071,43.608818,Michigan,Sanilac,1.0,3,16,7.3,0.441,196,196/98298.nc
29325,2312,-83.013916,27.224621,Unknown,Unknown,1.0,offshore,16,6.12,0.217,4,4/2312.nc
29326,2616,-83.01178,27.566448,Unknown,Unknown,1.0,offshore,16,6.23,0.223,5,5/2616.nc
29327,5337,-83.009186,28.795315,Unknown,Unknown,1.0,offshore,16,6.48,0.242,10,10/5337.nc
29328,62239,-83.011139,40.668442,Ohio,Marion,1.0,3,16,7.05,0.414,124,124/62239.nc
29329,92642,-83.012909,43.192646,Michigan,Lapeer,1.0,3,16,7.36,0.448,185,185/92642.nc
29330,98795,-83.014771,43.645565,Michigan,Sanilac,1.0,3,16,7.34,0.445,197,197/98795.nc
29331,2245,-83.003906,27.169201,Unknown,Unknown,1.0,offshore,16,6.11,0.216,4,4/2245.nc
29332,2552,-83.001709,27.510929,Unknown,Unknown,1.0,offshore,16,6.22,0.222,5,5/2552.nc
29333,5253,-82.995667,28.757118,Unknown,Unknown,1.0,offshore,16,6.47,0.241,10,10/5253.nc
29334,14290,-82.996796,33.444363,Georgia,Hancock,1.0,3,16,6.27,0.333,28,28/14290.nc
29335,57679,-82.99762,40.271935,Ohio,Delaware,1.0,3,16,6.65,0.375,115,115/57679.nc
29336,62778,-83.003235,40.70507,Ohio,Crawford,1.0,3,16,7.13,0.421,125,125/62778.nc
29337,92258,-82.995972,43.152908,Michigan,Lapeer,1.0,3,16,7.14,0.427,184,184/92258.nc
29338,98046,-83.001831,43.587444,Michigan,Sanilac,1.0,3,16,7.32,0.444,196,196/98046.nc
29339,2313,-82.994232,27.221752,Unknown,Unknown,1.0,offshore,16,6.12,0.216,4,4/2313.nc
29340,2617,-82.991974,27.563583,Unknown,Unknown,1.0,offshore,16,6.23,0.222,5,5/2617.nc
29341,5291,-82.99234,28.774776,Unknown,Unknown,1.0,offshore,16,6.47,0.241,10,10/5291.nc
29342,12006,-82.986237,32.373363,Georgia,Laurens,1.0,3,16,6.24,0.332,24,24/12006.nc
29343,14351,-82.993256,33.462364,Georgia,Taliaferro,1.0,3,16,6.27,0.334,28,28/14351.nc
29344,61993,-82.990967,40.647129,Ohio,Marion,1.0,3,16,6.96,0.405,123,123/61993.nc
29345,74909,-82.986542,41.700531,Ohio,Lake Erie,0.0,2,2,7.86,0.474,149,149/74909.nc
29346,92452,-82.991852,43.17128,Michigan,Sanilac,1.0,3,16,7.24,0.437,184,184/92452.nc
29347,98551,-82.99353,43.624187,Michigan,Sanilac,1.0,3,16,7.28,0.439,197,197/98551.nc
29348,2263,-82.980988,27.183838,Unknown,Unknown,1.0,offshore,16,6.11,0.215,4,4/2263.nc
29349,2566,-82.978668,27.525597,Unknown,Unknown,1.0,offshore,16,6.23,0.222,5,5/2566.nc
29350,5254,-82.975525,28.75423,Unknown,Unknown,1.0,offshore,16,6.47,0.24,10,10/5254.nc
29351,36545,-82.978577,36.934322,Kentucky,Harlan,0.4248,3,8,7.37,0.422,73,73/36545.nc
29352,62509,-82.983032,40.683746,Ohio,Marion,1.0,3,16,7.04,0.412,125,125/62509.nc
29353,75074,-82.982513,41.718872,Ohio,Lake Erie,0.0,2,2,7.88,0.475,150,150/75074.nc
29354,92850,-82.983582,43.208012,Michigan,Sanilac,1.0,3,16,7.35,0.447,185,185/92850.nc
29355,98047,-82.976471,43.584435,Michigan,Sanilac,1.0,3,16,7.36,0.447,196,196/98047.nc
29356,114665,-82.976746,46.113686,Unknown,Unknown,1.0,offshore,16,7.53,0.337,229,229/114665.nc
29357,2314,-82.974518,27.21888,Unknown,Unknown,1.0,offshore,16,6.12,0.216,4,4/2314.nc
29358,2618,-82.972168,27.560703,Unknown,Unknown,1.0,offshore,16,6.23,0.222,5,5/2618.nc
29359,5292,-82.972198,28.771873,Unknown,Unknown,1.0,offshore,16,6.47,0.24,10,10/5292.nc
29360,34799,-82.974121,36.728443,Virginia,Lee,0.9825,3,16,5.23,0.231,69,69/34799.nc
29361,63229,-82.97113,40.738693,Ohio,Crawford,0.5734,2,10,7.15,0.39,126,126/63229.nc
29362,74578,-82.970062,41.660847,Ohio,Lake Erie,0.0,2,2,7.82,0.471,149,149/74578.nc
29363,92259,-82.970795,43.149902,Michigan,Saint Clair,1.0,3,16,7.16,0.429,184,184/92259.nc
29364,96981,-82.967773,43.507927,Michigan,Sanilac,1.0,3,16,7.41,0.452,193,193/96981.nc
29365,114736,-82.972412,46.132072,Unknown,Unknown,1.0,offshore,16,7.41,0.326,229,229/114736.nc
29366,2289,-82.958069,27.19849,Unknown,Unknown,1.0,offshore,16,6.11,0.215,4,4/2289.nc
29367,2590,-82.955627,27.540268,Unknown,Unknown,1.0,offshore,16,6.24,0.222,5,5/2590.nc
29368,5223,-82.958679,28.733665,Unknown,Unknown,1.0,offshore,16,6.46,0.24,10,10/5223.nc
29369,36267,-82.963287,36.894989,Kentucky,Harlan,0.3749,2,6,7.76,0.423,72,72/36267.nc
29370,41000,-82.962158,37.810558,Kentucky,Johnson,0.9967,3,16,6.34,0.338,82,82/41000.nc
29371,62241,-82.96286,40.662434,Ohio,Marion,1.0,3,16,6.94,0.403,124,124/62241.nc
29372,74910,-82.961975,41.697517,Ohio,Lake Erie,0.0,2,2,7.87,0.474,149,149/74910.nc
29373,92644,-82.962524,43.186626,Michigan,Sanilac,1.0,3,16,7.29,0.442,185,185/92644.nc
29374,98797,-82.963989,43.639538,Michigan,Sanilac,1.0,3,16,7.36,0.447,197,197/98797.nc
29375,114874,-82.963684,46.168839,Unknown,Unknown,1.0,offshore,16,6.94,0.281,229,229/114874.nc
29376,5293,-82.952087,28.76897,Unknown,Unknown,1.0,offshore,16,6.47,0.24,10,10/5293.nc
29377,8016,-82.945007,30.022514,Florida,Suwannee,1.0,3,16,5.68,0.274,16,16/8016.nc
29378,25992,-82.948456,35.607128,North Carolina,Haywood,0.9875,3,16,4.66,0.203,51,51/25992.nc
29379,36663,-82.952087,36.94952,Kentucky,Harlan,0.2504,3,6,7.46,0.413,73,73/36663.nc
29380,62780,-82.954926,40.699059,Ohio,Marion,1.0,3,16,7.0,0.408,125,125/62780.nc
29381,73053,-82.953247,41.508121,Ohio,Ottawa,0.0,3,2,7.3,0.472,146,146/73053.nc
29382,92260,-82.945618,43.146877,Michigan,Saint Clair,1.0,3,16,7.18,0.431,184,184/92260.nc
29383,98048,-82.951111,43.581413,Michigan,Sanilac,1.0,3,16,7.4,0.451,196,196/98048.nc
29384,114666,-82.950256,46.110668,Unknown,Unknown,1.0,offshore,16,7.53,0.337,229,229/114666.nc
29385,3880,-82.940613,28.169865,Unknown,Unknown,1.0,offshore,16,6.29,0.222,7,7/3880.nc
29386,5256,-82.935242,28.748425,Unknown,Unknown,1.0,offshore,16,6.46,0.239,10,10/5256.nc
29387,36268,-82.940552,36.892002,Kentucky,Harlan,0.2923,2,6,7.37,0.395,72,72/36268.nc
29388,63425,-82.942993,40.754009,Ohio,Crawford,0.6997,2,12,7.12,0.382,126,126/63425.nc
29389,74748,-82.941467,41.676167,Ohio,Lake Erie,0.0,2,2,7.87,0.475,149,149/74748.nc
29390,92454,-82.941467,43.165241,Michigan,Sanilac,1.0,3,16,7.23,0.436,184,184/92454.nc
29391,96982,-82.942444,43.504913,Michigan,Sanilac,1.0,3,16,7.43,0.453,193,193/96982.nc
29392,114803,-82.941528,46.147434,Unknown,Unknown,1.0,offshore,16,7.28,0.313,229,229/114803.nc
29393,5294,-82.931946,28.766068,Unknown,Unknown,1.0,offshore,16,6.47,0.239,10,10/5294.nc
29394,36547,-82.933075,36.928352,Kentucky,Harlan,0.1832,3,4,7.66,0.446,73,73/36547.nc
29395,63993,-82.93103,40.808956,Ohio,Crawford,0.4245,2,8,7.16,0.396,127,127/63993.nc
29396,75076,-82.93338,41.712845,Ohio,Lake Erie,0.0,2,2,7.91,0.477,150,150/75076.nc
29397,92852,-82.933197,43.201973,Michigan,Sanilac,1.0,3,16,7.29,0.442,185,185/92852.nc
29398,98049,-82.925751,43.578388,Michigan,Sanilac,1.0,3,16,7.41,0.452,196,196/98049.nc
29399,114949,-82.93277,46.184193,Unknown,Unknown,1.0,offshore,16,6.69,0.259,229,229/114949.nc
29400,126683,-82.91644,23.08871,Unknown,Unknown,1.0,offshore,16,7.46,0.31,253,253/126683.nc
29401,2264,-82.921906,27.175205,Unknown,Unknown,1.0,offshore,16,6.11,0.214,4,4/2264.nc
29402,5257,-82.9151,28.745502,Unknown,Unknown,1.0,offshore,16,6.46,0.238,10,10/5257.nc
29403,63231,-82.922791,40.732681,Ohio,Crawford,0.9102,3,16,7.08,0.419,126,126/63231.nc
29404,75674,-82.921234,41.76786,Ohio,Lake Erie,0.0,2,2,7.96,0.479,151,151/75674.nc
29405,91133,-82.920166,43.030655,Michigan,Saint Clair,0.999,3,16,7.22,0.434,182,182/91133.nc
29406,96983,-82.917114,43.501888,Michigan,Sanilac,1.0,3,16,7.42,0.453,193,193/96983.nc
29407,114667,-82.923737,46.107643,Unknown,Unknown,1.0,offshore,16,7.53,0.337,229,229/114667.nc
29408,5295,-82.911804,28.763165,Unknown,Unknown,1.0,offshore,16,6.47,0.238,10,10/5295.nc
29409,26603,-82.907806,35.694721,North Carolina,Haywood,0.5983,3,10,6.14,0.315,53,53/26603.nc
29410,36412,-82.914093,36.907177,Kentucky,Harlan,0.3646,2,6,7.78,0.425,72,72/36412.nc
29411,62781,-82.906616,40.693027,Ohio,Marion,0.999,3,16,7.05,0.413,125,125/62781.nc
29412,77261,-82.913391,41.91761,Unknown,Unknown,1.0,offshore,16,7.97,0.369,154,154/77261.nc
29413,92646,-82.91217,43.18058,Michigan,Sanilac,1.0,3,16,7.28,0.441,185,185/92646.nc
29414,98799,-82.913208,43.633495,Michigan,Sanilac,1.0,3,16,7.4,0.449,197,197/98799.nc
29415,114804,-82.914978,46.144398,Unknown,Unknown,1.0,offshore,16,7.28,0.314,229,229/114804.nc
29416,4911,-82.904755,28.580914,Unknown,Unknown,1.0,offshore,16,6.43,0.236,9,9/4911.nc
29417,26782,-82.904114,35.712837,North Carolina,Madison,0.46,3,8,6.79,0.365,53,53/26782.nc
29418,36269,-82.895111,36.886005,Kentucky,Harlan,0.1644,3,4,6.7,0.382,72,72/36269.nc
29419,39827,-82.900146,37.540627,Kentucky,Magoffin,0.9845,3,16,6.13,0.316,79,79/39827.nc
29420,63011,-82.902618,40.711342,Ohio,Crawford,0.696,3,12,7.1,0.429,126,126/63011.nc
29421,73054,-82.904297,41.502083,Ohio,Ottawa,0.7134,2,12,7.28,0.397,146,146/73054.nc
29422,91134,-82.895081,43.027626,Michigan,Saint Clair,0.999,3,16,7.2,0.433,182,182/91134.nc
29423,99577,-82.900635,43.688602,Michigan,Huron,1.0,3,16,7.54,0.463,199,199/99577.nc
29424,114668,-82.897217,46.10461,Unknown,Unknown,1.0,offshore,16,7.52,0.337,229,229/114668.nc
29425,5034,-82.894806,28.63382,Unknown,Unknown,1.0,offshore,16,6.44,0.237,10,10/5034.nc
29426,26436,-82.889191,35.673622,North Carolina,Haywood,0.4284,2,8,7.75,0.405,52,52/26436.nc
29427,36413,-82.891357,36.90419,Kentucky,Harlan,0.3106,2,6,8.12,0.452,72,72/36413.nc
29428,63427,-82.894653,40.747963,Ohio,Crawford,0.6285,2,12,7.09,0.38,126,126/63427.nc
29429,75861,-82.892578,41.783169,Unknown,Unknown,1.0,offshore,16,7.99,0.376,151,151/75861.nc
29430,91308,-82.89093,43.045986,Michigan,Saint Clair,0.9594,3,16,7.17,0.431,182,182/91308.nc
29431,100105,-82.892273,43.725342,Michigan,Huron,1.0,3,16,7.65,0.473,200,200/100105.nc
29432,114739,-82.892822,46.122993,Unknown,Unknown,1.0,offshore,16,7.41,0.326,229,229/114739.nc
29433,4912,-82.884674,28.577991,Unknown,Unknown,1.0,offshore,16,6.42,0.235,9,9/4912.nc
29434,9963,-82.875214,31.384106,Georgia,Atkinson,1.0,3,16,6.18,0.324,19,19/9963.nc
29435,26783,-82.881836,35.709846,North Carolina,Madison,0.7394,3,12,7.1,0.382,53,53/26783.nc
29436,36666,-82.88385,36.940529,Kentucky,Harlan,0.3375,3,6,8.16,0.479,73,73/36666.nc
29437,62782,-82.882446,40.690002,Ohio,Marion,0.9417,3,16,7.09,0.418,125,125/62782.nc
29438,77498,-82.884674,41.932922,Unknown,Unknown,1.0,offshore,16,7.98,0.368,154,154/77498.nc
29439,91660,-82.882599,43.082706,Michigan,Saint Clair,0.9933,3,16,7.07,0.419,183,183/91660.nc
29440,100557,-82.88385,43.762077,Michigan,Huron,1.0,3,16,7.73,0.479,201,201/100557.nc
29441,114877,-82.884064,46.159752,Unknown,Unknown,1.0,offshore,16,7.1,0.297,229,229/114877.nc
29442,117,-82.869385,24.647507,Unknown,Unknown,1.0,offshore,16,6.69,0.247,0,0/117.nc
29443,5035,-82.874695,28.630905,Unknown,Unknown,1.0,offshore,16,6.44,0.236,10,10/5035.nc
29444,26437,-82.866882,35.670624,North Carolina,Buncombe,0.471,3,8,7.78,0.447,52,52/26437.nc
29445,36414,-82.868622,36.901173,Virginia,Wise,0.3072,3,6,7.99,0.481,72,72/36414.nc
29446,63233,-82.874451,40.72662,Ohio,Crawford,0.944,2,16,7.12,0.37,126,126/63233.nc
29447,75862,-82.867981,41.780144,Unknown,Unknown,1.0,offshore,16,8.0,0.377,151,151/75862.nc
29448,91135,-82.869934,43.02459,Michigan,Saint Clair,0.9962,3,16,7.19,0.431,182,182/91135.nc
29449,102405,-82.871399,43.930447,Michigan,Huron,1.0,2,16,7.78,0.434,204,204/102405.nc
29450,114669,-82.870728,46.101574,Unknown,Unknown,1.0,offshore,16,7.53,0.338,229,229/114669.nc
29451,2141,-82.859467,27.07608,Unknown,Unknown,1.0,offshore,16,6.08,0.211,4,4/2141.nc
29452,4167,-82.857574,28.284382,Unknown,Unknown,1.0,offshore,16,6.31,0.222,8,8/4167.nc
29453,4913,-82.864594,28.575089,Unknown,Unknown,1.0,offshore,16,6.42,0.234,9,9/4913.nc
29454,10180,-82.861359,31.455513,Georgia,Coffee,1.0,3,16,6.29,0.335,20,20/10180.nc
29455,26605,-82.86322,35.68874,North Carolina,Buncombe,0.3508,2,6,7.96,0.426,53,53/26605.nc
29456,36550,-82.864868,36.91935,Virginia,Wise,0.2322,3,4,8.59,0.523,73,73/36550.nc
29457,62783,-82.858307,40.686981,Ohio,Morrow,0.8342,3,14,7.11,0.424,125,125/62783.nc
29458,76038,-82.863922,41.798473,Unknown,Unknown,1.0,offshore,16,8.02,0.378,152,152/76038.nc
29459,91493,-82.861633,43.061306,Michigan,Saint Clair,0.9435,3,16,7.15,0.429,182,182/91493.nc
29460,102776,-82.862976,43.96719,Michigan,Huron,1.0,2,16,7.79,0.435,205,205/102776.nc
29461,114806,-82.861938,46.138329,Unknown,Unknown,1.0,offshore,16,7.3,0.316,229,229/114806.nc
29462,4197,-82.854248,28.301994,Unknown,Unknown,1.0,offshore,16,6.32,0.223,8,8/4197.nc
29463,5036,-82.854614,28.627987,Unknown,Unknown,1.0,offshore,16,6.43,0.235,10,10/5036.nc
29464,18058,-82.854065,34.276012,Georgia,Hart,1.0,3,16,5.54,0.268,36,36/18058.nc
29465,27089,-82.852112,35.74308,North Carolina,Madison,0.5493,3,10,6.55,0.35,54,54/27089.nc
29466,63013,-82.854309,40.705284,Ohio,Morrow,0.8638,2,14,7.14,0.375,126,126/63013.nc
29467,74395,-82.85141,41.627388,Ohio,Lake Erie,0.0,2,2,7.86,0.472,148,148/74395.nc
29468,91850,-82.853302,43.098034,Michigan,Saint Clair,0.9608,3,16,7.18,0.431,183,183/91850.nc
29469,102210,-82.850128,43.909039,Michigan,Huron,0.7626,3,14,7.75,0.492,204,204/102210.nc
29470,114952,-82.853149,46.175087,Unknown,Unknown,1.0,offshore,16,6.91,0.279,229,229/114952.nc
29471,2116,-82.843079,27.055672,Unknown,Unknown,1.0,offshore,16,6.08,0.211,4,4/2116.nc
29472,3280,-82.843872,27.920864,Florida,Pinellas,0.2892,3,6,6.05,0.322,6,6/3280.nc
29473,4914,-82.844513,28.572159,Unknown,Unknown,1.0,offshore,16,6.41,0.233,9,9/4914.nc
29474,26438,-82.844604,35.667622,North Carolina,Buncombe,0.7847,3,14,6.21,0.337,52,52/26438.nc
29475,62242,-82.842163,40.64732,Ohio,Morrow,0.9975,3,16,7.11,0.416,124,124/62242.nc
29476,76039,-82.839325,41.795444,Unknown,Unknown,1.0,offshore,16,8.02,0.378,152,152/76039.nc
29477,89854,-82.844696,42.90836,Michigan,Saint Clair,0.998,3,16,7.26,0.438,179,179/89854.nc
29478,102591,-82.841675,43.945782,Michigan,Huron,1.0,2,16,7.8,0.437,205,205/102591.nc
29479,2093,-82.826691,27.035282,Unknown,Unknown,1.0,offshore,16,6.07,0.21,4,4/2093.nc
29480,3227,-82.827301,27.90036,Florida,Pinellas,0.22,3,4,5.87,0.302,6,6/3227.nc
29481,5037,-82.834534,28.625057,Unknown,Unknown,1.0,offshore,16,6.43,0.234,10,10/5037.nc
29482,26950,-82.833496,35.721958,North Carolina,Madison,0.7179,2,12,7.74,0.397,53,53/26950.nc
29483,62784,-82.834167,40.683937,Ohio,Morrow,0.511,2,10,7.17,0.392,125,125/62784.nc
29484,73270,-82.826782,41.511307,Ohio,Ottawa,1.0,2,16,7.34,0.39,146,146/73270.nc
29485,89129,-82.832123,42.850243,Michigan,Macomb,0.998,3,16,7.16,0.428,178,178/89129.nc
29486,102977,-82.833221,43.982521,Michigan,Huron,1.0,2,16,7.75,0.431,205,205/102977.nc
29487,111641,-82.834595,45.342072,Michigan,Lake Hurron,0.0,1,2,8.89,0.493,223,223/111641.nc
29488,1530,-82.822998,26.406395,Unknown,Unknown,1.0,offshore,16,5.97,0.204,3,3/1530.nc
29489,2117,-82.823425,27.052776,Unknown,Unknown,1.0,offshore,16,6.07,0.21,4,4/2117.nc
29490,3281,-82.824005,27.91795,Unknown,Unknown,1.0,offshore,16,5.94,0.182,6,6/3281.nc
29491,4915,-82.824432,28.569229,Unknown,Unknown,1.0,offshore,16,6.41,0.232,9,9/4915.nc
29492,61994,-82.822052,40.625973,Ohio,Morrow,0.9744,3,16,7.18,0.423,123,123/61994.nc
29493,78253,-82.82309,41.981869,Unknown,Unknown,1.0,offshore,16,7.81,0.35,156,156/78253.nc
29494,89610,-82.823792,42.886955,Michigan,Macomb,0.9123,3,16,7.27,0.443,179,179/89610.nc
29495,102211,-82.824646,43.905991,Michigan,Huron,0.999,3,16,7.78,0.485,204,204/102211.nc
29496,1508,-82.809998,26.368622,Unknown,Unknown,1.0,offshore,16,5.96,0.204,3,3/1508.nc
29497,2202,-82.813629,27.105286,Unknown,Unknown,1.0,offshore,16,6.09,0.211,4,4/2202.nc
29498,3403,-82.814087,27.970669,Unknown,Unknown,1.0,offshore,16,5.95,0.184,6,6/3403.nc
29499,5038,-82.814423,28.622135,Unknown,Unknown,1.0,offshore,16,6.42,0.232,10,10/5038.nc
29500,26951,-82.811188,35.718948,North Carolina,Madison,0.4805,3,8,7.56,0.42,53,53/26951.nc
29501,43008,-82.808685,38.2024,Kentucky,Lawrence,1.0,3,16,6.23,0.331,86,86/43008.nc
29502,62512,-82.814026,40.66259,Ohio,Morrow,0.755,2,14,7.27,0.391,125,125/62512.nc
29503,76040,-82.814728,41.792393,Unknown,Unknown,1.0,offshore,16,8.03,0.378,152,152/76040.nc
29504,88869,-82.811249,42.828842,Michigan,Macomb,0.8289,3,14,7.11,0.43,177,177/88869.nc
29505,99042,-82.807495,43.63969,Michigan,Sanilac,1.0,3,16,7.51,0.46,198,198/99042.nc
29506,1531,-82.803528,26.403496,Unknown,Unknown,1.0,offshore,16,5.96,0.204,3,3/1531.nc
29507,2118,-82.803772,27.049858,Unknown,Unknown,1.0,offshore,16,6.07,0.21,4,4/2118.nc
29508,3369,-82.797485,27.950172,Florida,Pinellas,0.0178,3,2,5.82,0.302,6,6/3369.nc
29509,5169,-82.804413,28.675041,Unknown,Unknown,1.0,offshore,16,6.42,0.232,10,10/5169.nc
29510,11703,-82.798828,32.218372,Georgia,Wheeler,1.0,3,16,6.02,0.31,23,23/11703.nc
29511,69217,-82.798126,41.187595,Ohio,Huron,1.0,2,16,7.2,0.375,138,138/69217.nc
29512,77999,-82.802521,41.960484,Unknown,Unknown,1.0,offshore,16,7.94,0.364,155,155/77999.nc
29513,89377,-82.802917,42.865551,Michigan,Macomb,0.7477,2,12,7.26,0.396,178,178/89377.nc
29514,103186,-82.803436,43.997833,Michigan,Huron,0.9811,2,16,7.77,0.435,206,206/103186.nc
29515,1509,-82.790527,26.365711,Unknown,Unknown,1.0,offshore,16,5.96,0.203,3,3/1509.nc
29516,3404,-82.794189,27.967762,Florida,Pinellas,0.0369,3,2,5.76,0.296,6,6/3404.nc
29517,5125,-82.787659,28.65448,Unknown,Unknown,1.0,offshore,16,6.41,0.231,10,10/5125.nc
29518,52623,-82.785736,39.775318,Ohio,Fairfield,1.0,3,16,7.06,0.41,105,105/52623.nc
29519,62244,-82.793915,40.641235,Ohio,Morrow,0.8228,3,14,7.28,0.439,124,124/62244.nc
29520,76041,-82.790161,41.789341,Unknown,Unknown,1.0,offshore,16,8.02,0.378,152,152/76041.nc
29521,88605,-82.790375,42.80743,Michigan,Macomb,0.9182,3,16,7.05,0.419,177,177/88605.nc
29522,98800,-82.786346,43.618286,Michigan,Sanilac,1.0,3,16,7.6,0.468,197,197/98800.nc
29523,114155,-82.791168,45.979107,Unknown,Unknown,1.0,offshore,16,7.7,0.354,228,228/114155.nc
29524,1473,-82.777557,26.32795,Unknown,Unknown,1.0,offshore,16,5.95,0.203,2,2/1473.nc
29525,2145,-82.780853,27.064461,Unknown,Unknown,1.0,offshore,16,6.08,0.209,4,4/2145.nc
29526,5170,-82.784302,28.672104,Unknown,Unknown,1.0,offshore,16,6.41,0.23,10,10/5170.nc
29527,8043,-82.777618,30.01675,Florida,Columbia,1.0,3,16,5.77,0.283,16,16/8043.nc
29528,63016,-82.78186,40.696159,Ohio,Morrow,0.9833,2,16,7.31,0.384,126,126/63016.nc
29529,77744,-82.781952,41.939075,Unknown,Unknown,1.0,offshore,16,8.03,0.372,155,155/77744.nc
29530,89131,-82.782043,42.844139,Michigan,Macomb,0.9936,2,16,7.25,0.384,178,178/89131.nc
29531,99043,-82.782104,43.636642,Michigan,Sanilac,1.0,3,16,7.69,0.477,198,198/99043.nc
29532,1510,-82.771057,26.362816,Unknown,Unknown,1.0,offshore,16,5.95,0.203,3,3/1510.nc
29533,5262,-82.774231,28.725029,Unknown,Unknown,1.0,offshore,16,6.41,0.229,10,10/5262.nc
29534,47590,-82.766022,39.078018,Ohio,Jackson,1.0,3,16,6.33,0.342,95,95/47590.nc
29535,61995,-82.773804,40.619881,Ohio,Morrow,0.9963,3,16,7.34,0.436,123,123/61995.nc
29536,76042,-82.765564,41.786285,Unknown,Unknown,1.0,offshore,16,8.01,0.378,152,152/76042.nc
29537,88317,-82.769531,42.786026,Michigan,Macomb,0.9256,3,16,6.96,0.41,176,176/88317.nc
