,latitude,longitude,state
831,27.9536,-99.6484,Texas
832,27.957,-99.5472,Texas
833,27.9603,-99.446,Texas
834,27.9636,-99.3448,Texas
835,27.9667,-99.2436,Texas
836,27.9697,-99.1424,Texas
837,27.9727,-99.0412,Texas
838,27.9755,-98.94,Texas
839,27.9783,-98.8387,Texas
840,27.9809,-98.7375,Texas
841,27.9835,-98.6363,Texas
842,27.986,-98.535,Texas
843,27.9883,-98.4338,Texas
844,27.9906,-98.3325,Texas
845,27.9928,-98.2312,Texas
846,27.9949,-98.13,Texas
847,27.9968,-98.0287,Texas
848,27.9987,-97.9274,Texas
849,28.0005,-97.8261,Texas
850,28.0022,-97.7248,Texas
851,28.0038,-97.6236,Texas
852,28.0053,-97.5223,Texas
853,28.0067,-97.421,Texas
854,28.008,-97.3197,Texas
855,28.0092,-97.2183,Texas
856,28.0103,-97.117,Texas
857,28.0113,-97.0157,Texas
858,28.0123,-96.9144,Texas
859,27.1531,-82.5164,Florida
860,27.1402,-82.4171,Florida
861,27.1272,-82.3179,Florida
862,27.1141,-82.2186,Florida
863,27.101,-82.1194,Florida
864,27.0877,-82.0203,Florida
865,27.0743,-81.9212,Florida
866,27.0609,-81.8221,Florida
867,27.0474,-81.723,Florida
868,27.0337,-81.6239,Florida
869,27.02,-81.5249,Florida
870,27.0062,-81.426,Florida
871,26.9922,-81.327,Florida
872,26.9782,-81.2281,Florida
873,26.9641,-81.1292,Florida
874,26.9499,-81.0304,Florida
875,26.9356,-80.9316,Florida
876,26.9212,-80.8328,Florida
877,26.9068,-80.734,Florida
878,26.8922,-80.6353,Florida
879,26.8775,-80.5366,Florida
880,26.8627,-80.438,Florida
881,26.8479,-80.3394,Florida
882,26.8329,-80.2408,Florida
883,26.8179,-80.1423,Florida
884,26.8028,-80.0437,Florida
885,28.0332,-99.9561,Texas
886,28.0369,-99.8548,Texas
887,28.0405,-99.7536,Texas
888,28.044,-99.6523,Texas
889,28.0475,-99.551,Texas
890,28.0508,-99.4497,Texas
891,28.0541,-99.3484,Texas
892,28.0572,-99.2471,Texas
893,28.0602,-99.1458,Texas
894,28.0632,-99.0444,Texas
895,28.066,-98.9431,Texas
896,28.0688,-98.8418,Texas
897,28.0715,-98.7404,Texas
898,28.074,-98.6391,Texas
899,28.0765,-98.5377,Texas
900,28.0789,-98.4364,Texas
901,28.0811,-98.335,Texas
902,28.0833,-98.2336,Texas
903,28.0854,-98.1322,Texas
904,28.0874,-98.0309,Texas
905,28.0892,-97.9295,Texas
906,28.091,-97.8281,Texas
907,28.0927,-97.7267,Texas
908,28.0943,-97.6253,Texas
909,28.0958,-97.5239,Texas
910,28.0972,-97.4225,Texas
911,28.0985,-97.3211,Texas
912,28.0997,-97.2196,Texas
913,28.1009,-97.1182,Texas
914,28.1019,-97.0168,Texas
915,28.1028,-96.9154,Texas
916,28.1036,-96.814,Texas
917,28.1043,-96.7125,Texas
918,27.2557,-82.6016,Florida
919,27.2429,-82.5022,Florida
920,27.23,-82.4028,Florida
921,27.217,-82.3035,Florida
922,27.2039,-82.2041,Florida
923,27.1908,-82.1048,Florida
924,27.1775,-82.0056,Florida
925,27.1641,-81.9063,Florida
926,27.1507,-81.8071,Florida
927,27.1371,-81.708,Florida
928,27.1235,-81.6088,Florida
929,27.1097,-81.5097,Florida
930,27.0959,-81.4107,Florida
931,27.082,-81.3116,Florida
932,27.0679,-81.2126,Florida
933,27.0538,-81.1136,Florida
934,27.0396,-81.0147,Florida
935,27.0253,-80.9158,Florida
936,27.0109,-80.8169,Florida
937,26.9964,-80.718,Florida
938,26.9818,-80.6192,Florida
939,26.9671,-80.5204,Florida
940,26.9524,-80.4217,Florida
941,26.9375,-80.323,Florida
942,26.9225,-80.2243,Florida
943,26.9075,-80.1256,Florida
944,26.8923,-80.027,Florida
945,28.1198,-100.0617,Texas
946,28.1236,-99.9603,Texas
947,28.1274,-99.8589,Texas
948,28.131,-99.7576,Texas
949,28.1345,-99.6562,Texas
950,28.138,-99.5548,Texas
951,28.1413,-99.4534,Texas
952,28.1445,-99.352,Texas
953,28.1477,-99.2506,Texas
954,28.1507,-99.1491,Texas
955,28.1537,-99.0477,Texas
956,28.1565,-98.9463,Texas
957,28.1593,-98.8448,Texas
958,28.1619,-98.7434,Texas
959,28.1645,-98.6419,Texas
960,28.167,-98.5404,Texas
961,28.1693,-98.439,Texas
962,28.1716,-98.3375,Texas
963,28.1738,-98.236,Texas
964,28.1759,-98.1345,Texas
965,28.1779,-98.033,Texas
966,28.1798,-97.9315,Texas
967,28.1815,-97.83,Texas
968,28.1832,-97.7285,Texas
969,28.1848,-97.627,Texas
970,28.1863,-97.5255,Texas
971,28.1877,-97.424,Texas
972,28.1891,-97.3225,Texas
973,28.1903,-97.221,Texas
974,28.1914,-97.1194,Texas
975,28.1924,-97.0179,Texas
976,28.1933,-96.9164,Texas
977,28.1941,-96.8148,Texas
978,28.1949,-96.7133,Texas
979,28.1955,-96.6118,Texas
980,27.3582,-82.687,Florida
981,27.3455,-82.5875,Florida
982,27.3327,-82.488,Florida
983,27.3198,-82.3885,Florida
984,27.3068,-82.289,Florida
985,27.2937,-82.1896,Florida
986,27.2805,-82.0902,Florida
987,27.2673,-81.9908,Florida
988,27.2539,-81.8915,Florida
989,27.2404,-81.7922,Florida
990,27.2269,-81.6929,Florida
991,27.2132,-81.5937,Florida
992,27.1994,-81.4945,Florida
993,27.1856,-81.3953,Florida
994,27.1717,-81.2962,Florida
995,27.1576,-81.1971,Florida
996,27.1435,-81.098,Florida
997,27.1293,-80.9989,Florida
998,27.115,-80.8999,Florida
999,27.1005,-80.8009,Florida
1000,27.086,-80.702,Florida
1001,27.0714,-80.6031,Florida
1002,27.0567,-80.5042,Florida
1003,27.042,-80.4053,Florida
1004,27.0271,-80.3065,Florida
1005,27.0121,-80.2077,Florida
1006,26.997,-80.109,Florida
1007,28.2063,-100.1675,Texas
1008,28.2103,-100.066,Texas
1009,28.2141,-99.9645,Texas
1010,28.2178,-99.8631,Texas
1011,28.2214,-99.7616,Texas
1012,28.225,-99.6601,Texas
1013,28.2284,-99.5586,Texas
1014,28.2317,-99.4571,Texas
1015,28.235,-99.3556,Texas
1016,28.2412,-99.1525,Texas
1017,28.2441,-99.051,Texas
1018,28.247,-98.9494,Texas
1019,28.2498,-98.8478,Texas
1020,28.2524,-98.7463,Texas
1021,28.255,-98.6447,Texas
1022,28.2575,-98.5431,Texas
1023,28.2598,-98.4416,Texas
1024,28.2621,-98.34,Texas
1025,28.2643,-98.2384,Texas
1026,28.2664,-98.1368,Texas
1027,28.2684,-98.0352,Texas
1028,28.2702,-97.9336,Texas
1029,28.272,-97.832,Texas
1030,28.2737,-97.7304,Texas
1031,28.2753,-97.6288,Texas
1032,28.2768,-97.5271,Texas
1033,28.2782,-97.4255,Texas
1034,28.2795,-97.3239,Texas
1035,28.2808,-97.2223,Texas
1036,28.2819,-97.1206,Texas
1037,28.2829,-97.019,Texas
1038,28.2838,-96.9174,Texas
1039,28.2846,-96.8157,Texas
1040,28.2854,-96.7141,Texas
1041,28.286,-96.6124,Texas
1042,28.2865,-96.5108,Texas
1043,28.287,-96.4091,Texas
1044,27.4481,-82.673,Florida
1045,27.4353,-82.5733,Florida
1046,27.4225,-82.4737,Florida
1047,27.4096,-82.3741,Florida
1048,27.3966,-82.2746,Florida
1049,27.3835,-82.175,Florida
1050,27.3703,-82.0755,Florida
1051,27.357,-81.9761,Florida
1052,27.3436,-81.8766,Florida
1053,27.3301,-81.7772,Florida
1054,27.3166,-81.6779,Florida
1055,27.3029,-81.5785,Florida
1056,27.2891,-81.4792,Florida
1057,27.2753,-81.3799,Florida
1058,27.2613,-81.2807,Florida
1059,27.2473,-81.1815,Florida
1060,27.2331,-81.0823,Florida
1061,27.2189,-80.9831,Florida
1062,27.2046,-80.884,Florida
1063,27.1902,-80.7849,Florida
1064,27.1756,-80.6859,Florida
1065,27.161,-80.5869,Florida
1066,27.1463,-80.4879,Florida
1067,27.1315,-80.389,Florida
1068,27.1166,-80.29,Florida
1069,27.1016,-80.1912,Florida
1070,27.0866,-80.0923,Florida
1071,28.2927,-100.2735,Texas
1072,28.2967,-100.1719,Texas
1073,28.3007,-100.0704,Texas
1074,28.3045,-99.9688,Texas
1075,28.3082,-99.8672,Texas
1076,28.3119,-99.7656,Texas
1077,28.3154,-99.664,Texas
1078,28.3188,-99.5624,Texas
1079,28.3222,-99.4608,Texas
1080,28.3254,-99.3591,Texas
1081,28.3286,-99.2575,Texas
1082,28.3316,-99.1559,Texas
1083,28.3346,-99.0542,Texas
1084,28.3374,-98.9526,Texas
1085,28.3402,-98.8509,Texas
1086,28.3429,-98.7492,Texas
1087,28.3454,-98.6476,Texas
1088,28.3479,-98.5459,Texas
1089,28.3503,-98.4442,Texas
1090,28.3526,-98.3425,Texas
1091,28.3547,-98.2408,Texas
1092,28.3568,-98.1391,Texas
1093,28.3588,-98.0374,Texas
1094,28.3607,-97.9357,Texas
1095,28.3625,-97.834,Texas
1096,28.3642,-97.7322,Texas
1097,28.3658,-97.6305,Texas
1098,28.3673,-97.5288,Texas
1099,28.3687,-97.427,Texas
1100,28.37,-97.3253,Texas
1101,28.3712,-97.2236,Texas
1102,28.3723,-97.1218,Texas
1103,28.3734,-97.0201,Texas
1104,28.3743,-96.9183,Texas
1105,28.3751,-96.8166,Texas
1106,28.3758,-96.7148,Texas
1107,28.3765,-96.6131,Texas
1108,28.377,-96.5113,Texas
1109,28.3775,-96.4096,Texas
1110,28.3778,-96.3078,Texas
1111,27.5505,-82.7587,Florida
1112,27.5379,-82.6589,Florida
1113,27.5251,-82.5591,Florida
1114,27.5123,-82.4594,Florida
1115,27.4994,-82.3597,Florida
1116,27.4864,-82.2601,Florida
1117,27.4732,-82.1604,Florida
1118,27.46,-82.0608,Florida
1119,27.4467,-81.9613,Florida
1120,27.4333,-81.8617,Florida
1121,27.4198,-81.7622,Florida
1122,27.4063,-81.6628,Florida
1123,27.3926,-81.5633,Florida
1124,27.3788,-81.4639,Florida
1125,27.3649,-81.3645,Florida
1126,27.351,-81.2652,Florida
1127,27.3369,-81.1659,Florida
1128,27.3228,-81.0666,Florida
1129,27.3085,-80.9673,Florida
1130,27.2942,-80.8681,Florida
1131,27.2797,-80.7689,Florida
1132,27.2652,-80.6698,Florida
1133,27.2506,-80.5707,Florida
1134,27.2359,-80.4716,Florida
1135,27.2211,-80.3725,Florida
1136,27.2062,-80.2735,Florida
1137,27.1912,-80.1745,Florida
1138,28.3831,-100.278,Texas
1139,28.3871,-100.1764,Texas
1140,28.3911,-100.0747,Texas
1141,28.3949,-99.973,Texas
1142,28.3986,-99.8713,Texas
1143,28.4023,-99.7696,Texas
1144,28.4058,-99.6679,Texas
1145,28.4092,-99.5662,Texas
1146,28.4126,-99.4645,Texas
1147,28.4158,-99.3627,Texas
1148,28.419,-99.261,Texas
1149,28.422,-99.1592,Texas
1150,28.425,-99.0575,Texas
1151,28.4279,-98.9557,Texas
1152,28.4306,-98.854,Texas
1153,28.4333,-98.7522,Texas
1154,28.4359,-98.6504,Texas
1155,28.4383,-98.5486,Texas
1156,28.4407,-98.4468,Texas
1157,28.443,-98.345,Texas
1158,28.4452,-98.2432,Texas
1159,28.4473,-98.1414,Texas
1160,28.4493,-98.0396,Texas
1161,28.4511,-97.9377,Texas
1162,28.4529,-97.8359,Texas
1163,28.4546,-97.7341,Texas
1164,28.4562,-97.6323,Texas
1165,28.4577,-97.5304,Texas
1166,28.4592,-97.4286,Texas
1167,28.4605,-97.3267,Texas
1168,28.4617,-97.2249,Texas
1169,28.4628,-97.123,Texas
1170,28.4638,-97.0212,Texas
1171,28.4647,-96.9193,Texas
1172,28.4656,-96.8175,Texas
1173,28.4663,-96.7156,Texas
1174,28.4669,-96.6137,Texas
1175,28.4675,-96.5119,Texas
1176,28.4679,-96.41,Texas
1177,28.4682,-96.3081,Texas
1178,28.4685,-96.2063,Texas
1179,27.6403,-82.7447,Florida
1180,27.6276,-82.6448,Florida
1181,27.6149,-82.5449,Florida
1182,27.602,-82.4451,Florida
1183,27.5891,-82.3453,Florida
1184,27.5761,-82.2456,Florida
1185,27.563,-82.1458,Florida
1186,27.5497,-82.0461,Florida
1187,27.5364,-81.9464,Florida
1188,27.523,-81.8468,Florida
1189,27.5095,-81.7472,Florida
1190,27.4959,-81.6476,Florida
1191,27.4822,-81.5481,Florida
1192,27.4684,-81.4486,Florida
1193,27.4546,-81.3491,Florida
1194,27.4406,-81.2496,Florida
1195,27.4265,-81.1502,Florida
1196,27.4124,-81.0508,Florida
1197,27.3981,-80.9515,Florida
1198,27.3838,-80.8522,Florida
1199,27.3693,-80.7529,Florida
1200,27.3548,-80.6536,Florida
1201,27.3401,-80.5544,Florida
1202,27.3254,-80.4552,Florida
1203,27.3106,-80.3561,Florida
1204,27.2957,-80.257,Florida
1205,27.2807,-80.1579,Florida
1206,28.4735,-100.2826,Texas
1207,28.4775,-100.1809,Texas
1208,28.4814,-100.0791,Texas
1209,28.4853,-99.9773,Texas
1210,28.489,-99.8755,Texas
1211,28.4926,-99.7737,Texas
1212,28.4962,-99.6719,Texas
1213,28.4996,-99.57,Texas
1214,28.503,-99.4682,Texas
1215,28.5062,-99.3663,Texas
1216,28.5094,-99.2645,Texas
1217,28.5124,-99.1626,Texas
1218,28.5154,-99.0608,Texas
1219,28.5183,-98.9589,Texas
1220,28.521,-98.857,Texas
1221,28.5237,-98.7551,Texas
1222,28.5263,-98.6532,Texas
1223,28.5287,-98.5513,Texas
1224,28.5311,-98.4494,Texas
1225,28.5334,-98.3475,Texas
1226,28.5356,-98.2456,Texas
1227,28.5377,-98.1437,Texas
1228,28.5397,-98.0418,Texas
1229,28.5416,-97.9398,Texas
1230,28.5434,-97.8379,Texas
1231,28.5451,-97.7359,Texas
1232,28.5467,-97.634,Texas
1233,28.5482,-97.5321,Texas
1234,28.5496,-97.4301,Texas
1235,28.5509,-97.3281,Texas
1236,28.5521,-97.2262,Texas
1237,28.5532,-97.1242,Texas
1238,28.5543,-97.0223,Texas
1239,28.5552,-96.9203,Texas
1240,28.556,-96.8183,Texas
1241,28.5567,-96.7164,Texas
1242,28.5574,-96.6144,Texas
1243,28.5579,-96.5124,Texas
1244,28.5583,-96.4105,Texas
1245,28.5589,-96.2065,Texas
1246,28.5591,-96.1045,Texas
1247,28.5591,-96.0025,Texas
1248,27.7426,-82.8306,Florida
1249,27.73,-82.7306,Florida
1250,27.7174,-82.6306,Florida
1251,27.7046,-82.5307,Florida
1252,27.6918,-82.4308,Florida
1253,27.6788,-82.3309,Florida
1254,27.6658,-82.231,Florida
1255,27.6526,-82.1312,Florida
1256,27.6394,-82.0314,Florida
1257,27.6261,-81.9316,Florida
1258,27.6127,-81.8318,Florida
1259,27.5992,-81.7321,Florida
1260,27.5856,-81.6325,Florida
1261,27.5719,-81.5328,Florida
1262,27.5581,-81.4332,Florida
1263,27.5442,-81.3336,Florida
1264,27.5302,-81.2341,Florida
1265,27.5161,-81.1345,Florida
1266,27.5019,-81.0351,Florida
1267,27.4877,-80.9356,Florida
1268,27.4733,-80.8362,Florida
1269,27.4588,-80.7368,Florida
1270,27.4443,-80.6375,Florida
1271,27.4297,-80.5381,Florida
1272,27.4149,-80.4389,Florida
1273,27.4001,-80.3396,Florida
1274,27.3852,-80.2404,Florida
1275,28.5597,-100.3891,Texas
1276,28.5638,-100.2872,Texas
1277,28.5679,-100.1853,Texas
1278,28.5718,-100.0835,Texas
1279,28.5756,-99.9816,Texas
1280,28.5794,-99.8796,Texas
1281,28.583,-99.7777,Texas
1282,28.5865,-99.6758,Texas
1283,28.59,-99.5739,Texas
1284,28.5933,-99.4719,Texas
1285,28.5966,-99.37,Texas
1286,28.5998,-99.268,Texas
1287,28.6028,-99.166,Texas
1288,28.6058,-99.0641,Texas
1289,28.6086,-98.9621,Texas
1290,28.6114,-98.8601,Texas
1291,28.6141,-98.7581,Texas
1292,28.6167,-98.6561,Texas
1293,28.6191,-98.5541,Texas
1294,28.6215,-98.4521,Texas
1295,28.6238,-98.35,Texas
1296,28.626,-98.248,Texas
1297,28.6281,-98.146,Texas
1298,28.6301,-98.0439,Texas
1299,28.632,-97.9419,Texas
1300,28.6338,-97.8399,Texas
1301,28.6355,-97.7378,Texas
1302,28.6371,-97.6358,Texas
1303,28.6386,-97.5337,Texas
1304,28.64,-97.4316,Texas
1305,28.6413,-97.3296,Texas
1306,28.6425,-97.2275,Texas
1307,28.6436,-97.1254,Texas
1308,28.6447,-97.0234,Texas
1309,28.6456,-96.9213,Texas
1310,28.6464,-96.8192,Texas
1311,28.6471,-96.7171,Texas
1312,28.6478,-96.6151,Texas
1313,28.6483,-96.513,Texas
1314,28.6488,-96.4109,Texas
1315,28.6491,-96.3088,Texas
1316,28.6493,-96.2067,Texas
1317,28.6495,-96.1046,Texas
1318,28.6495,-96.0026,Texas
1319,28.6495,-95.9005,Texas
1320,28.6494,-95.7984,Texas
1321,27.8323,-82.8167,Florida
1322,27.8198,-82.7166,Florida
1323,27.8071,-82.6165,Florida
1324,27.7943,-82.5164,Florida
1325,27.7815,-82.4164,Florida
1326,27.7685,-82.3164,Florida
1327,27.7555,-82.2164,Florida
1328,27.7423,-82.1165,Florida
1329,27.7291,-82.0166,Florida
1330,27.7157,-81.9167,Florida
1331,27.7023,-81.8168,Florida
1332,27.6888,-81.717,Florida
1333,27.6752,-81.6173,Florida
1334,27.6615,-81.5175,Florida
1335,27.6477,-81.4178,Florida
1336,27.6338,-81.3181,Florida
1337,27.6198,-81.2185,Florida
1338,27.6057,-81.1188,Florida
1339,27.5915,-81.0192,Florida
1340,27.5772,-80.9197,Florida
1341,27.5628,-80.8202,Florida
1342,27.5484,-80.7207,Florida
1343,27.5338,-80.6212,Florida
1344,27.5191,-80.5218,Florida
1345,27.5044,-80.4224,Florida
1346,27.4895,-80.3231,Florida
1347,28.65,-100.3938,Texas
1348,28.6541,-100.2918,Texas
1349,28.6582,-100.1898,Texas
1350,28.6621,-100.0878,Texas
1351,28.666,-99.9858,Texas
1352,28.6697,-99.8838,Texas
1353,28.6733,-99.7818,Texas
1354,28.6769,-99.6797,Texas
1355,28.6803,-99.5777,Texas
1356,28.6837,-99.4756,Texas
1357,28.6869,-99.3736,Texas
1358,28.6901,-99.2715,Texas
1359,28.6932,-99.1694,Texas
1360,28.6961,-99.0673,Texas
1361,28.699,-98.9653,Texas
1362,28.7018,-98.8632,Texas
1363,28.7045,-98.761,Texas
1364,28.707,-98.6589,Texas
1365,28.7095,-98.5568,Texas
1366,28.7119,-98.4547,Texas
1367,28.7142,-98.3526,Texas
1368,28.7164,-98.2504,Texas
1369,28.7185,-98.1483,Texas
1370,28.7205,-98.0461,Texas
1371,28.7224,-97.944,Texas
1372,28.7242,-97.8418,Texas
1373,28.7259,-97.7397,Texas
1374,28.7275,-97.6375,Texas
1375,28.729,-97.5353,Texas
1376,28.7304,-97.4332,Texas
1377,28.7317,-97.331,Texas
1378,28.7329,-97.2288,Texas
1379,28.734,-97.1266,Texas
1380,28.7351,-97.0245,Texas
1381,28.736,-96.9223,Texas
1382,28.7368,-96.8201,Texas
1383,28.7375,-96.7179,Texas
1384,28.7382,-96.6157,Texas
1385,28.7387,-96.5135,Texas
1386,28.7392,-96.4113,Texas
1387,28.7395,-96.3091,Texas
1388,28.7397,-96.2069,Texas
1389,28.7399,-96.1048,Texas
1390,28.7399,-96.0026,Texas
1391,28.7399,-95.9004,Texas
1392,28.7397,-95.7982,Texas
1393,28.7395,-95.696,Texas
1394,28.7392,-95.5938,Texas
1395,27.9221,-82.8027,Florida
1396,27.9095,-82.7025,Florida
1397,27.8968,-82.6023,Florida
1398,27.884,-82.5021,Florida
1399,27.8711,-82.402,Florida
1400,27.8582,-82.3019,Florida
1401,27.8451,-82.2018,Florida
1402,27.832,-82.1018,Florida
1403,27.8187,-82.0017,Florida
1404,27.8054,-81.9018,Florida
1405,27.7919,-81.8018,Florida
1406,27.7784,-81.7019,Florida
1407,27.7648,-81.602,Florida
1408,27.751,-81.5022,Florida
1409,27.7372,-81.4024,Florida
1410,27.7233,-81.3026,Florida
1411,27.7093,-81.2028,Florida
1412,27.6952,-81.1031,Florida
1413,27.681,-81.0034,Florida
1414,27.6667,-80.9037,Florida
1415,27.6523,-80.8041,Florida
1416,27.6378,-80.7045,Florida
1417,27.6233,-80.605,Florida
1418,27.6086,-80.5055,Florida
1419,27.5938,-80.406,Florida
1420,27.579,-80.3065,Florida
1421,28.7361,-100.5006,Texas
1422,28.7403,-100.3985,Texas
1423,28.7444,-100.2964,Texas
1424,28.7485,-100.1943,Texas
1425,28.7524,-100.0922,Texas
1426,28.7563,-99.9901,Texas
1427,28.76,-99.888,Texas
1428,28.7637,-99.7858,Texas
1429,28.7672,-99.6837,Texas
1430,28.7707,-99.5815,Texas
1431,28.774,-99.4794,Texas
1432,28.7773,-99.3772,Texas
1433,28.7804,-99.275,Texas
1434,28.7835,-99.1728,Texas
1435,28.7865,-99.0706,Texas
1436,28.7893,-98.9684,Texas
1437,28.7921,-98.8662,Texas
1438,28.7948,-98.764,Texas
1439,28.7974,-98.6618,Texas
1440,28.7999,-98.5596,Texas
1441,28.8022,-98.4573,Texas
1442,28.8045,-98.3551,Texas
1443,28.8067,-98.2528,Texas
1444,28.8088,-98.1506,Texas
1445,28.8108,-98.0483,Texas
1446,28.8127,-97.9461,Texas
1447,28.8145,-97.8438,Texas
1448,28.8162,-97.7416,Texas
1449,28.8178,-97.6393,Texas
1450,28.8193,-97.537,Texas
1451,28.8207,-97.4347,Texas
1452,28.8221,-97.3324,Texas
1453,28.8233,-97.2302,Texas
1454,28.8244,-97.1279,Texas
1455,28.8254,-97.0256,Texas
1456,28.8264,-96.9233,Texas
1457,28.8272,-96.821,Texas
1458,28.8279,-96.7187,Texas
1459,28.8285,-96.6164,Texas
1460,28.8291,-96.5141,Texas
1461,28.8295,-96.4118,Texas
1462,28.8299,-96.3095,Texas
1463,28.8301,-96.2072,Texas
1464,28.8303,-96.1049,Texas
1465,28.8303,-96.0026,Texas
1466,28.8303,-95.9003,Texas
1467,28.8301,-95.7979,Texas
1468,28.8299,-95.6956,Texas
1469,28.8295,-95.5933,Texas
1470,28.8291,-95.491,Texas
1471,28.8286,-95.3887,Texas
1472,28.0118,-82.7887,Florida
1473,27.9992,-82.6883,Florida
1474,27.9865,-82.588,Florida
1475,27.9737,-82.4878,Florida
1476,27.9608,-82.3875,Florida
1477,27.9478,-82.2873,Florida
1478,27.9347,-82.1872,Florida
1479,27.9216,-82.087,Florida
1480,27.9083,-81.9869,Florida
1481,27.895,-81.8868,Florida
1482,27.8815,-81.7868,Florida
1483,27.868,-81.6867,Florida
1484,27.8543,-81.5868,Florida
1485,27.8406,-81.4868,Florida
1486,27.8268,-81.3869,Florida
1487,27.8128,-81.287,Florida
1488,27.7988,-81.1871,Florida
1489,27.7847,-81.0873,Florida
1490,27.7705,-80.9875,Florida
1491,27.7562,-80.8878,Florida
1492,27.7418,-80.788,Florida
1493,27.7273,-80.6884,Florida
1494,27.7127,-80.5887,Florida
1495,27.698,-80.4891,Florida
1496,27.6833,-80.3895,Florida
1497,28.8264,-100.5055,Texas
1498,28.8306,-100.4033,Texas
1499,28.8347,-100.3011,Texas
1500,28.8388,-100.1989,Texas
1501,28.8427,-100.0966,Texas
1502,28.8466,-99.9944,Texas
1503,28.8503,-99.8922,Texas
1504,28.854,-99.7899,Texas
1505,28.8575,-99.6877,Texas
1506,28.861,-99.5854,Texas
1507,28.8643,-99.4831,Texas
1508,28.8676,-99.3808,Texas
1509,28.8708,-99.2786,Texas
1510,28.8738,-99.1763,Texas
1511,28.8768,-99.074,Texas
1512,28.8797,-98.9716,Texas
1513,28.8824,-98.8693,Texas
1514,28.8851,-98.767,Texas
1515,28.8877,-98.6647,Texas
1516,28.8902,-98.5623,Texas
1517,28.8926,-98.46,Texas
1518,28.8949,-98.3576,Texas
1519,28.8971,-98.2553,Texas
1520,28.8991,-98.1529,Texas
1521,28.9011,-98.0506,Texas
1522,28.903,-97.9482,Texas
1523,28.9049,-97.8458,Texas
1524,28.9066,-97.7434,Texas
1525,28.9082,-97.641,Texas
1526,28.9097,-97.5387,Texas
1527,28.9111,-97.4363,Texas
1528,28.9124,-97.3339,Texas
1529,28.9136,-97.2315,Texas
1530,28.9147,-97.1291,Texas
1531,28.9158,-97.0267,Texas
1532,28.9167,-96.9243,Texas
1533,28.9175,-96.8219,Texas
1534,28.9183,-96.7195,Texas
1535,28.9189,-96.617,Texas
1536,28.9194,-96.5146,Texas
1537,28.9199,-96.4122,Texas
1538,28.9202,-96.3098,Texas
1539,28.9205,-96.2074,Texas
1540,28.9206,-96.105,Texas
1541,28.9207,-96.0026,Texas
1542,28.9206,-95.9001,Texas
1543,28.9205,-95.7977,Texas
1544,28.9202,-95.6953,Texas
1545,28.9199,-95.5929,Texas
1546,28.9195,-95.4905,Texas
1547,28.9189,-95.3881,Texas
1548,28.9183,-95.2857,Texas
1549,28.1139,-82.8751,Florida
1550,28.1014,-82.7746,Florida
1551,28.0888,-82.6742,Florida
1552,28.0761,-82.5738,Florida
1553,28.0633,-82.4734,Florida
1554,28.0504,-82.3731,Florida
1555,28.0374,-82.2728,Florida
1556,28.0244,-82.1725,Florida
1557,28.0112,-82.0722,Florida
1558,27.9979,-81.972,Florida
1559,27.9845,-81.8718,Florida
1560,27.9711,-81.7717,Florida
1561,27.9575,-81.6716,Florida
1562,27.9439,-81.5715,Florida
1563,27.9301,-81.4714,Florida
1564,27.9163,-81.3714,Florida
1565,27.9024,-81.2714,Florida
1566,27.8883,-81.1714,Florida
1567,27.8742,-81.0715,Florida
1568,27.86,-80.9716,Florida
1569,27.8457,-80.8718,Florida
1570,27.8313,-80.7719,Florida
1571,27.8168,-80.6721,Florida
1572,27.8022,-80.5724,Florida
1573,27.7875,-80.4727,Florida
1574,27.7727,-80.373,Florida
1575,28.9123,-100.6126,Texas
1576,28.9166,-100.5103,Texas
1577,28.9208,-100.408,Texas
1578,28.925,-100.3057,Texas
1579,28.929,-100.2034,Texas
1580,28.933,-100.1011,Texas
1581,28.9368,-99.9987,Texas
1582,28.9406,-99.8964,Texas
1583,28.9442,-99.794,Texas
1584,28.9478,-99.6916,Texas
1585,28.9512,-99.5893,Texas
1586,28.9546,-99.4869,Texas
1587,28.9579,-99.3845,Texas
1588,28.961,-99.2821,Texas
1589,28.9641,-99.1797,Texas
1590,28.9671,-99.0773,Texas
1591,28.97,-98.9748,Texas
1592,28.9727,-98.8724,Texas
1593,28.9754,-98.77,Texas
1594,28.978,-98.6675,Texas
1595,28.9805,-98.5651,Texas
1596,28.9829,-98.4626,Texas
1597,28.9852,-98.3602,Texas
1598,28.9874,-98.2577,Texas
1599,28.9895,-98.1552,Texas
1600,28.9915,-98.0528,Texas
1601,28.9934,-97.9503,Texas
1602,28.9952,-97.8478,Texas
1603,28.9969,-97.7453,Texas
1604,28.9985,-97.6428,Texas
1605,29.0,-97.5403,Texas
1606,29.0014,-97.4378,Texas
1607,29.0027,-97.3353,Texas
1608,29.004,-97.2328,Texas
